date,store,category,units_sold,revenue,promotion_flag
2023-08-27,Store_B,Apparel,225,4190.62,0
2023-08-27,Store_B,Electronics,323,14635.4,0
2023-08-27,Store_B,Groceries,271,1725.52,0
2023-08-27,Store_C,Apparel,260,4566.59,0
2023-08-27,Store_C,Electronics,400,18350.5,0
2023-08-27,Store_C,Groceries,333,2194.2,0
2023-08-28,Store_A,Apparel,338,6234.62,0
2023-08-28,Store_A,Electronics,569,26776.77,0
2023-08-28,Store_A,Groceries,425,2823.39,0
2023-08-28,Store_B,Apparel,287,5104.58,0
2023-08-28,Store_B,Electronics,426,18600.21,0
2023-08-28,Store_B,Groceries,325,2167.48,0
2023-08-28,Store_C,Apparel,319,5745.3,0
2023-08-28,Store_C,Electronics,480,22521.87,0
2023-08-28,Store_C,Groceries,398,2530.55,0
2023-08-29,Store_A,Apparel,412,7586.97,0
2023-08-29,Store_A,Electronics,781,35376.06,0
2023-08-29,Store_A,Groceries,565,3676.74,0
2023-08-29,Store_B,Apparel,323,5673.74,0
2023-08-29,Store_B,Electronics,503,22166.03,0
2023-08-29,Store_B,Groceries,396,2507.17,0
2023-08-29,Store_C,Apparel,382,6801.09,0
2023-08-29,Store_C,Electronics,586,25614.1,0
2023-08-29,Store_C,Groceries,412,2706.55,0
2023-08-30,Store_A,Apparel,429,7371.69,0
2023-08-30,Store_A,Electronics,732,32987.64,0
2023-08-30,Store_A,Groceries,600,4072.99,0
2023-08-30,Store_B,Apparel,337,6077.37,0
2023-08-30,Store_B,Electronics,518,23761.19,0
2023-08-30,Store_B,Groceries,398,2634.6,0
2023-08-30,Store_C,Apparel,467,8523.08,0
2023-08-30,Store_C,Electronics,631,29354.1,0
2023-08-30,Store_C,Groceries,485,3102.86,0
2023-08-31,Store_A,Apparel,431,7796.53,0
2023-08-31,Store_A,Electronics,663,28597.02,0
2023-08-31,Store_A,Groceries,509,3156.93,0
2023-08-31,Store_B,Apparel,414,7543.15,1
2023-08-31,Store_B,Electronics,475,22282.88,0
2023-08-31,Store_B,Groceries,341,2171.06,0
2023-08-31,Store_C,Apparel,354,6381.18,0
2023-08-31,Store_C,Electronics,603,27672.34,0
2023-08-31,Store_C,Groceries,405,2678.82,0
2023-09-01,Store_A,Apparel,346,6207.44,0
2023-09-01,Store_A,Electronics,619,27991.14,0
2023-09-01,Store_A,Groceries,502,3264.0,0
2023-09-01,Store_B,Apparel,264,4714.03,0
2023-09-01,Store_B,Electronics,414,18031.46,0
2023-09-01,Store_B,Groceries,349,2157.12,0
2023-09-01,Store_C,Apparel,307,5351.06,0
2023-09-01,Store_C,Electronics,455,19480.87,0
2023-09-01,Store_C,Groceries,372,2428.83,0
2023-09-02,Store_A,Apparel,314,5893.82,0
2023-09-02,Store_A,Electronics,516,22941.31,0
2023-09-02,Store_A,Groceries,360,2359.71,0
2023-09-02,Store_B,Apparel,226,4221.25,0
2023-09-02,Store_B,Electronics,349,15049.08,0
2023-09-02,Store_B,Groceries,274,1804.75,0
2023-09-02,Store_C,Apparel,263,4880.78,0
2023-09-02,Store_C,Electronics,446,19531.34,0
2023-09-02,Store_C,Groceries,393,2664.21,1
2023-09-03,Store_A,Apparel,306,5374.34,0
2023-09-03,Store_A,Electronics,490,22286.23,0
2023-09-03,Store_A,Groceries,375,2539.92,0
2023-09-03,Store_B,Apparel,239,4312.08,0
2023-09-03,Store_B,Electronics,366,17098.38,0
2023-09-03,Store_B,Groceries,267,1668.38,0
2023-09-03,Store_C,Apparel,269,4828.54,0
2023-09-03,Store_C,Electronics,425,19327.43,0
2023-09-03,Store_C,Groceries,324,2130.83,0
2023-09-04,Store_A,Apparel,367,6453.95,0
2023-09-04,Store_A,Electronics,549,24430.1,0
2023-09-04,Store_A,Groceries,414,2569.68,0
2023-09-04,Store_B,Apparel,308,5286.66,0
2023-09-04,Store_B,Electronics,430,20153.56,0
2023-09-04,Store_B,Groceries,456,3011.21,1
2023-09-04,Store_C,Apparel,284,4934.73,0
2023-09-04,Store_C,Electronics,615,27681.64,1
2023-09-04,Store_C,Groceries,415,2620.35,0
2023-09-05,Store_A,Apparel,448,7992.51,0
2023-09-05,Store_A,Electronics,658,28841.03,0
2023-09-05,Store_A,Groceries,496,3247.7,0
2023-09-05,Store_B,Apparel,358,6265.54,0
2023-09-05,Store_B,Electronics,522,22964.72,0
2023-09-05,Store_B,Groceries,375,2541.24,0
2023-09-05,Store_C,Apparel,389,6768.75,0
2023-09-05,Store_C,Electronics,576,25992.41,0
2023-09-05,Store_C,Groceries,528,3509.26,0
2023-09-06,Store_A,Apparel,423,7418.6,0
2023-09-06,Store_A,Electronics,657,28367.51,0
2023-09-06,Store_A,Groceries,534,3593.74,0
2023-09-06,Store_B,Apparel,304,5444.99,0
2023-09-06,Store_B,Electronics,557,24757.42,0
2023-09-06,Store_B,Groceries,372,2531.46,0
2023-09-06,Store_C,Apparel,372,6894.85,0
2023-09-06,Store_C,Electronics,560,24524.46,0
2023-09-06,Store_C,Groceries,428,2726.6,0
2023-09-07,Store_A,Apparel,424,7348.99,0
2023-09-07,Store_A,Electronics,652,28796.97,0
2023-09-07,Store_A,Groceries,566,3584.06,1
2023-09-07,Store_B,Apparel,268,4919.38,0
2023-09-07,Store_B,Electronics,473,21625.96,0
2023-09-07,Store_B,Groceries,423,2676.89,0
2023-09-07,Store_C,Apparel,303,5564.71,0
2023-09-07,Store_C,Electronics,555,25412.07,0
2023-09-07,Store_C,Groceries,448,2845.72,0
2023-09-08,Store_A,Apparel,359,6692.96,0
2023-09-08,Store_A,Electronics,616,26601.9,0
2023-09-08,Store_A,Groceries,441,2974.36,0
2023-09-08,Store_B,Apparel,252,4408.88,0
2023-09-08,Store_B,Electronics,449,19861.37,0
2023-09-08,Store_B,Groceries,321,2151.03,0
2023-09-08,Store_C,Apparel,300,5403.53,0
2023-09-08,Store_C,Electronics,485,21315.21,0
2023-09-08,Store_C,Groceries,611,3928.52,1
2023-09-09,Store_A,Apparel,311,5630.62,0
2023-09-09,Store_A,Electronics,511,22252.02,0
2023-09-09,Store_A,Groceries,383,2369.77,0
2023-09-09,Store_B,Apparel,235,4431.46,0
2023-09-09,Store_B,Electronics,318,14849.71,0
2023-09-09,Store_B,Groceries,295,1889.42,0
2023-09-09,Store_C,Apparel,273,4818.71,0
2023-09-09,Store_C,Electronics,418,18602.03,0
2023-09-09,Store_C,Groceries,319,1972.31,0
2023-09-10,Store_A,Apparel,299,5576.49,0
2023-09-10,Store_A,Electronics,511,24115.63,0
2023-09-10,Store_A,Groceries,380,2527.42,0
2023-09-10,Store_B,Apparel,173,3057.5,0
2023-09-10,Store_B,Electronics,335,14483.42,0
2023-09-10,Store_B,Groceries,297,2007.81,0
2023-09-10,Store_C,Apparel,277,4966.32,0
2023-09-10,Store_C,Electronics,378,16787.03,0
2023-09-10,Store_C,Groceries,287,1953.02,0
2023-09-11,Store_A,Apparel,367,6824.75,0
2023-09-11,Store_A,Electronics,567,25372.38,0
2023-09-11,Store_A,Groceries,436,2956.74,0
2023-09-11,Store_B,Apparel,320,5778.71,1
2023-09-11,Store_B,Electronics,404,17340.05,0
2023-09-11,Store_B,Groceries,342,2286.91,0
2023-09-11,Store_C,Apparel,333,6075.81,0
2023-09-11,Store_C,Electronics,626,28654.59,1
2023-09-11,Store_C,Groceries,352,2295.4,0
2023-09-12,Store_A,Apparel,436,7676.95,0
2023-09-12,Store_A,Electronics,710,32051.83,0
2023-09-12,Store_A,Groceries,473,3122.83,0
2023-09-12,Store_B,Apparel,351,6014.08,0
2023-09-12,Store_B,Electronics,546,23853.75,0
2023-09-12,Store_B,Groceries,379,2358.54,0
2023-09-12,Store_C,Apparel,366,6837.87,0
2023-09-12,Store_C,Electronics,586,25289.5,0
2023-09-12,Store_C,Groceries,438,2924.86,0
2023-09-13,Store_A,Apparel,429,7758.86,0
2023-09-13,Store_A,Electronics,650,30342.83,0
2023-09-13,Store_A,Groceries,597,3856.84,0
2023-09-13,Store_B,Apparel,355,6635.95,0
2023-09-13,Store_B,Electronics,541,23824.23,0
2023-09-13,Store_B,Groceries,400,2575.86,0
2023-09-13,Store_C,Apparel,415,7511.73,0
2023-09-13,Store_C,Electronics,609,26598.04,0
2023-09-13,Store_C,Groceries,479,3038.11,0
2023-09-14,Store_A,Apparel,395,6813.67,0
2023-09-14,Store_A,Electronics,610,28810.34,0
2023-09-14,Store_A,Groceries,464,2878.74,0
2023-09-14,Store_B,Apparel,285,5278.17,0
2023-09-14,Store_B,Electronics,432,18687.53,0
2023-09-14,Store_B,Groceries,491,3139.58,1
2023-09-14,Store_C,Apparel,337,5930.57,0
2023-09-14,Store_C,Electronics,540,23572.21,0
2023-09-14,Store_C,Groceries,461,3070.4,0
2023-09-15,Store_A,Apparel,372,6974.05,0
2023-09-15,Store_A,Electronics,608,27586.31,0
2023-09-15,Store_A,Groceries,453,3068.2,0
2023-09-15,Store_B,Apparel,265,4624.73,0
2023-09-15,Store_B,Electronics,429,18466.57,0
2023-09-15,Store_B,Groceries,351,2346.56,0
2023-09-15,Store_C,Apparel,287,4929.78,0
2023-09-15,Store_C,Electronics,710,30698.92,1
2023-09-15,Store_C,Groceries,419,2741.79,0
2023-09-16,Store_A,Apparel,285,5080.89,0
2023-09-16,Store_A,Electronics,520,24131.19,0
2023-09-16,Store_A,Groceries,398,2579.32,0
2023-09-16,Store_B,Apparel,241,4525.94,0
2023-09-16,Store_B,Electronics,358,16521.78,0
2023-09-16,Store_B,Groceries,292,1880.97,0
2023-09-16,Store_C,Apparel,271,4719.69,0
2023-09-16,Store_C,Electronics,410,17910.51,0
2023-09-16,Store_C,Groceries,292,1883.6,0
2023-09-17,Store_A,Apparel,282,5022.03,0
2023-09-17,Store_A,Electronics,444,19634.23,0
2023-09-17,Store_A,Groceries,361,2235.98,0
2023-09-17,Store_B,Apparel,228,4028.42,0
2023-09-17,Store_B,Electronics,338,14699.36,0
2023-09-17,Store_B,Groceries,250,1655.0,0
2023-09-17,Store_C,Apparel,224,4092.55,0
2023-09-17,Store_C,Electronics,432,19648.13,0
2023-09-17,Store_C,Groceries,288,1960.11,0
2023-09-18,Store_A,Apparel,372,6563.92,0
2023-09-18,Store_A,Electronics,561,24754.6,0
2023-09-18,Store_A,Groceries,477,3159.35,0
2023-09-18,Store_B,Apparel,256,4696.56,0
2023-09-18,Store_B,Electronics,378,17714.08,0
2023-09-18,Store_B,Groceries,298,1956.84,0
2023-09-18,Store_C,Apparel,328,5703.52,0
2023-09-18,Store_C,Electronics,438,20167.6,0
2023-09-18,Store_C,Groceries,413,2682.85,0
2023-09-19,Store_A,Apparel,394,7064.1,0
2023-09-19,Store_A,Electronics,602,26826.42,0
2023-09-19,Store_A,Groceries,547,3549.04,0
2023-09-19,Store_B,Apparel,312,5795.14,0
2023-09-19,Store_B,Electronics,498,22114.19,0
2023-09-19,Store_B,Groceries,349,2376.4,0
2023-09-19,Store_C,Apparel,392,7042.97,0
2023-09-19,Store_C,Electronics,504,23043.57,0
2023-09-19,Store_C,Groceries,429,2832.41,0
2023-09-20,Store_A,Apparel,486,8530.84,0
2023-09-20,Store_A,Electronics,682,31219.42,0
2023-09-20,Store_A,Groceries,517,3234.26,0
2023-09-20,Store_B,Apparel,317,5843.47,0
2023-09-20,Store_B,Electronics,497,22746.56,0
2023-09-20,Store_B,Groceries,428,2903.79,0
2023-09-20,Store_C,Apparel,362,6645.64,0
2023-09-20,Store_C,Electronics,520,23341.94,0
2023-09-20,Store_C,Groceries,468,2894.57,0
2023-09-21,Store_A,Apparel,436,7749.78,0
2023-09-21,Store_A,Electronics,662,30332.75,0
2023-09-21,Store_A,Groceries,564,3561.25,0
2023-09-21,Store_B,Apparel,267,5006.69,0
2023-09-21,Store_B,Electronics,459,20087.82,0
2023-09-21,Store_B,Groceries,359,2316.63,0
2023-09-21,Store_C,Apparel,347,6126.22,0
2023-09-21,Store_C,Electronics,453,19472.64,0
2023-09-21,Store_C,Groceries,369,2350.88,0
2023-09-22,Store_A,Apparel,338,6266.49,0
2023-09-22,Store_A,Electronics,599,26456.98,0
2023-09-22,Store_A,Groceries,459,2853.57,0
2023-09-22,Store_B,Apparel,268,4999.73,0
2023-09-22,Store_B,Electronics,395,17313.42,0
2023-09-22,Store_B,Groceries,334,2219.54,0
2023-09-22,Store_C,Apparel,321,5875.71,0
2023-09-22,Store_C,Electronics,514,24191.68,0
2023-09-22,Store_C,Groceries,418,2822.61,0
2023-09-23,Store_A,Apparel,344,6398.97,0
2023-09-23,Store_A,Electronics,506,21934.82,0
2023-09-23,Store_A,Groceries,540,3536.08,1
2023-09-23,Store_B,Apparel,226,4269.21,0
2023-09-23,Store_B,Electronics,338,15323.63,0
2023-09-23,Store_B,Groceries,263,1765.82,0
2023-09-23,Store_C,Apparel,286,5189.74,0
2023-09-23,Store_C,Electronics,432,18794.74,0
2023-09-23,Store_C,Groceries,284,1893.8,0
2023-09-24,Store_A,Apparel,288,5082.49,0
2023-09-24,Store_A,Electronics,453,20654.89,0
2023-09-24,Store_A,Groceries,379,2493.56,0
2023-09-24,Store_B,Apparel,194,3381.17,0
2023-09-24,Store_B,Electronics,353,15981.33,0
2023-09-24,Store_B,Groceries,318,2149.45,1
2023-09-24,Store_C,Apparel,227,4061.05,0
2023-09-24,Store_C,Electronics,417,19081.04,0
2023-09-24,Store_C,Groceries,268,1748.4,0
2023-09-25,Store_A,Apparel,371,6657.31,0
2023-09-25,Store_A,Electronics,561,24306.71,0
2023-09-25,Store_A,Groceries,449,2920.18,0
2023-09-25,Store_B,Apparel,277,4888.65,0
2023-09-25,Store_B,Electronics,375,17328.48,0
2023-09-25,Store_B,Groceries,342,2127.0,0
2023-09-25,Store_C,Apparel,323,6044.96,0
2023-09-25,Store_C,Electronics,443,20758.1,0
2023-09-25,Store_C,Groceries,405,2737.84,0
2023-09-26,Store_A,Apparel,416,7767.92,0
2023-09-26,Store_A,Electronics,640,29026.06,0
2023-09-26,Store_A,Groceries,542,3634.72,0
2023-09-26,Store_B,Apparel,327,5966.18,0
2023-09-26,Store_B,Electronics,451,20818.23,0
2023-09-26,Store_B,Groceries,385,2452.97,0
2023-09-26,Store_C,Apparel,336,6164.16,0
2023-09-26,Store_C,Electronics,601,27579.89,0
2023-09-26,Store_C,Groceries,511,3316.92,0
2023-09-27,Store_A,Apparel,478,8219.12,0
2023-09-27,Store_A,Electronics,732,33577.13,0
2023-09-27,Store_A,Groceries,644,4337.12,0
2023-09-27,Store_B,Apparel,345,6354.72,0
2023-09-27,Store_B,Electronics,502,22975.58,0
2023-09-27,Store_B,Groceries,553,3529.88,1
2023-09-27,Store_C,Apparel,406,7206.12,0
2023-09-27,Store_C,Electronics,596,26063.81,0
2023-09-27,Store_C,Groceries,459,3003.34,0
2023-09-28,Store_A,Apparel,411,7685.89,0
2023-09-28,Store_A,Electronics,640,29377.76,0
2023-09-28,Store_A,Groceries,479,3149.5,0
2023-09-28,Store_B,Apparel,278,5021.32,0
2023-09-28,Store_B,Electronics,424,18982.94,0
2023-09-28,Store_B,Groceries,346,2234.26,0
2023-09-28,Store_C,Apparel,369,6844.09,0
2023-09-28,Store_C,Electronics,536,23675.7,0
2023-09-28,Store_C,Groceries,416,2672.13,0
2023-09-29,Store_A,Apparel,349,6105.59,0
2023-09-29,Store_A,Electronics,595,27453.67,0
2023-09-29,Store_A,Groceries,534,3301.88,1
2023-09-29,Store_B,Apparel,234,4032.54,0
2023-09-29,Store_B,Electronics,389,18188.82,0
2023-09-29,Store_B,Groceries,323,2030.06,0
2023-09-29,Store_C,Apparel,302,5565.43,0
2023-09-29,Store_C,Electronics,511,21914.71,0
2023-09-29,Store_C,Groceries,411,2703.57,0
2023-09-30,Store_A,Apparel,288,5276.55,0
2023-09-30,Store_A,Electronics,470,21938.6,0
2023-09-30,Store_A,Groceries,386,2557.98,0
2023-09-30,Store_B,Apparel,238,4430.34,0
2023-09-30,Store_B,Electronics,355,16170.82,0
2023-09-30,Store_B,Groceries,293,1903.78,0
2023-09-30,Store_C,Apparel,292,5409.31,0
2023-09-30,Store_C,Electronics,393,17884.41,0
2023-09-30,Store_C,Groceries,334,2131.71,0
2023-10-01,Store_A,Apparel,261,4736.78,0
2023-10-01,Store_A,Electronics,383,17234.93,0
2023-10-01,Store_A,Groceries,381,2456.19,0
2023-10-01,Store_B,Apparel,203,3822.4,0
2023-10-01,Store_B,Electronics,291,13736.91,0
2023-10-01,Store_B,Groceries,271,1790.25,0
2023-10-01,Store_C,Apparel,222,4052.33,0
2023-10-01,Store_C,Electronics,454,20660.84,0
2023-10-01,Store_C,Groceries,295,1895.54,0
2023-10-02,Store_A,Apparel,366,6622.88,0
2023-10-02,Store_A,Electronics,604,27805.82,0
2023-10-02,Store_A,Groceries,394,2577.79,0
2023-10-02,Store_B,Apparel,248,4421.82,0
2023-10-02,Store_B,Electronics,376,17460.37,0
2023-10-02,Store_B,Groceries,339,2202.92,0
2023-10-02,Store_C,Apparel,334,5939.48,0
2023-10-02,Store_C,Electronics,522,24019.7,0
2023-10-02,Store_C,Groceries,364,2476.33,0
2023-10-03,Store_A,Apparel,449,8372.43,0
2023-10-03,Store_A,Electronics,648,29507.51,0
2023-10-03,Store_A,Groceries,455,3001.59,0
2023-10-03,Store_B,Apparel,428,7492.0,1
2023-10-03,Store_B,Electronics,554,23793.96,0
2023-10-03,Store_B,Groceries,376,2484.52,0
2023-10-03,Store_C,Apparel,408,7232.8,0
2023-10-03,Store_C,Electronics,550,23539.72,0
2023-10-03,Store_C,Groceries,401,2505.19,0
2023-10-04,Store_A,Apparel,470,8122.93,0
2023-10-04,Store_A,Electronics,656,28594.96,0
2023-10-04,Store_A,Groceries,526,3367.8,0
2023-10-04,Store_B,Apparel,323,5534.53,0
2023-10-04,Store_B,Electronics,520,22980.19,0
2023-10-04,Store_B,Groceries,417,2592.98,0
2023-10-04,Store_C,Apparel,395,7219.6,0
2023-10-04,Store_C,Electronics,737,34219.12,1
2023-10-04,Store_C,Groceries,477,2978.11,0
2023-10-05,Store_A,Apparel,397,7036.69,0
2023-10-05,Store_A,Electronics,653,27991.24,0
2023-10-05,Store_A,Groceries,433,2931.89,0
2023-10-05,Store_B,Apparel,326,5713.85,0
2023-10-05,Store_B,Electronics,426,19307.79,0
2023-10-05,Store_B,Groceries,557,3756.63,1
2023-10-05,Store_C,Apparel,339,5876.78,0
2023-10-05,Store_C,Electronics,774,35661.43,1
2023-10-05,Store_C,Groceries,416,2580.51,0
2023-10-06,Store_A,Apparel,341,6161.48,0
2023-10-06,Store_A,Electronics,560,24657.04,0
2023-10-06,Store_A,Groceries,439,2749.05,0
2023-10-06,Store_B,Apparel,385,7068.54,1
2023-10-06,Store_B,Electronics,428,19686.55,0
2023-10-06,Store_B,Groceries,327,2218.82,0
2023-10-06,Store_C,Apparel,325,6037.15,0
2023-10-06,Store_C,Electronics,497,21561.84,0
2023-10-06,Store_C,Groceries,375,2393.64,0
2023-10-07,Store_A,Apparel,300,5568.1,0
2023-10-07,Store_A,Electronics,525,23490.42,0
2023-10-07,Store_A,Groceries,398,2631.37,0
2023-10-07,Store_B,Apparel,315,5903.37,1
2023-10-07,Store_B,Electronics,367,16598.13,0
2023-10-07,Store_B,Groceries,270,1775.69,0
2023-10-07,Store_C,Apparel,259,4601.55,0
2023-10-07,Store_C,Electronics,447,19808.5,0
2023-10-07,Store_C,Groceries,305,1962.32,0
2023-10-08,Store_A,Apparel,315,5509.22,0
2023-10-08,Store_A,Electronics,472,21488.73,0
2023-10-08,Store_A,Groceries,334,2063.4,0
2023-10-08,Store_B,Apparel,224,3868.1,0
2023-10-08,Store_B,Electronics,349,16154.37,0
2023-10-08,Store_B,Groceries,283,1909.66,0
2023-10-08,Store_C,Apparel,296,5397.46,0
2023-10-08,Store_C,Electronics,354,16150.67,0
2023-10-08,Store_C,Groceries,285,1777.38,0
2023-10-09,Store_A,Apparel,350,6490.85,0
2023-10-09,Store_A,Electronics,590,27479.14,0
2023-10-09,Store_A,Groceries,398,2696.86,0
2023-10-09,Store_B,Apparel,269,4867.79,0
2023-10-09,Store_B,Electronics,403,17740.85,0
2023-10-09,Store_B,Groceries,307,1921.96,0
2023-10-09,Store_C,Apparel,298,5363.5,0
2023-10-09,Store_C,Electronics,489,21995.75,0
2023-10-09,Store_C,Groceries,395,2580.11,0
2023-10-10,Store_A,Apparel,569,10139.21,1
2023-10-10,Store_A,Electronics,609,26572.56,0
2023-10-10,Store_A,Groceries,532,3324.0,0
2023-10-10,Store_B,Apparel,271,4973.38,0
2023-10-10,Store_B,Electronics,519,22616.78,0
2023-10-10,Store_B,Groceries,402,2690.72,0
2023-10-10,Store_C,Apparel,406,7322.12,0
2023-10-10,Store_C,Electronics,512,22153.18,0
2023-10-10,Store_C,Groceries,480,3145.99,0
2023-10-11,Store_A,Apparel,564,9836.19,1
2023-10-11,Store_A,Electronics,760,32919.38,0
2023-10-11,Store_A,Groceries,584,3642.22,0
2023-10-11,Store_B,Apparel,347,6106.33,0
2023-10-11,Store_B,Electronics,434,18658.8,0
2023-10-11,Store_B,Groceries,400,2500.98,0
2023-10-11,Store_C,Apparel,367,6763.23,0
2023-10-11,Store_C,Electronics,615,26532.98,0
2023-10-11,Store_C,Groceries,460,3065.06,0
2023-10-12,Store_A,Apparel,412,7608.06,0
2023-10-12,Store_A,Electronics,637,29993.57,0
2023-10-12,Store_A,Groceries,433,2767.5,0
2023-10-12,Store_B,Apparel,340,6162.78,0
2023-10-12,Store_B,Electronics,418,18947.9,0
2023-10-12,Store_B,Groceries,312,2009.34,0
2023-10-12,Store_C,Apparel,384,6999.55,0
2023-10-12,Store_C,Electronics,529,24475.01,0
2023-10-12,Store_C,Groceries,408,2778.23,0
2023-10-13,Store_A,Apparel,361,6232.17,0
2023-10-13,Store_A,Electronics,564,24385.22,0
2023-10-13,Store_A,Groceries,481,3086.97,0
2023-10-13,Store_B,Apparel,224,4118.79,0
2023-10-13,Store_B,Electronics,423,19394.0,0
2023-10-13,Store_B,Groceries,358,2286.0,0
2023-10-13,Store_C,Apparel,365,6405.95,0
2023-10-13,Store_C,Electronics,560,24333.04,0
2023-10-13,Store_C,Groceries,366,2407.39,0
2023-10-14,Store_A,Apparel,340,6129.04,0
2023-10-14,Store_A,Electronics,496,22271.99,0
2023-10-14,Store_A,Groceries,409,2582.55,0
2023-10-14,Store_B,Apparel,212,3944.87,0
2023-10-14,Store_B,Electronics,363,16051.02,0
2023-10-14,Store_B,Groceries,227,1488.13,0
2023-10-14,Store_C,Apparel,279,4808.18,0
2023-10-14,Store_C,Electronics,373,16234.61,0
2023-10-14,Store_C,Groceries,486,3036.32,1
2023-10-15,Store_A,Apparel,309,5319.43,0
2023-10-15,Store_A,Electronics,399,18108.63,0
2023-10-15,Store_A,Groceries,382,2504.14,0
2023-10-15,Store_B,Apparel,172,3081.29,0
2023-10-15,Store_B,Electronics,308,14017.43,0
2023-10-15,Store_B,Groceries,225,1433.47,0
2023-10-15,Store_C,Apparel,257,4783.39,0
2023-10-15,Store_C,Electronics,425,19757.89,0
2023-10-15,Store_C,Groceries,307,1913.39,0
2023-10-16,Store_A,Apparel,352,6245.03,0
2023-10-16,Store_A,Electronics,583,26343.55,0
2023-10-16,Store_A,Groceries,483,3121.58,0
2023-10-16,Store_B,Apparel,331,6105.67,1
2023-10-16,Store_B,Electronics,417,17924.62,0
2023-10-16,Store_B,Groceries,336,2213.99,0
2023-10-16,Store_C,Apparel,292,5458.3,0
2023-10-16,Store_C,Electronics,425,19339.47,0
2023-10-16,Store_C,Groceries,391,2612.04,0
2023-10-17,Store_A,Apparel,558,10145.52,1
2023-10-17,Store_A,Electronics,629,27133.26,0
2023-10-17,Store_A,Groceries,615,3811.29,0
2023-10-17,Store_B,Apparel,343,6051.62,0
2023-10-17,Store_B,Electronics,468,20216.11,0
2023-10-17,Store_B,Groceries,403,2584.76,0
2023-10-17,Store_C,Apparel,347,6036.44,0
2023-10-17,Store_C,Electronics,524,23826.92,0
2023-10-17,Store_C,Groceries,467,3081.13,0
2023-10-18,Store_A,Apparel,437,7910.14,0
2023-10-18,Store_A,Electronics,639,27481.23,0
2023-10-18,Store_A,Groceries,542,3459.46,0
2023-10-18,Store_B,Apparel,337,5891.93,0
2023-10-18,Store_B,Electronics,726,33329.13,1
2023-10-18,Store_B,Groceries,548,3690.51,1
2023-10-18,Store_C,Apparel,399,7045.17,0
2023-10-18,Store_C,Electronics,531,23845.65,0
2023-10-18,Store_C,Groceries,465,2920.31,0
2023-10-19,Store_A,Apparel,366,6525.19,0
2023-10-19,Store_A,Electronics,563,24335.49,0
2023-10-19,Store_A,Groceries,500,3350.89,0
2023-10-19,Store_B,Apparel,428,7463.11,1
2023-10-19,Store_B,Electronics,488,21670.28,0
2023-10-19,Store_B,Groceries,365,2404.26,0
2023-10-19,Store_C,Apparel,384,6761.56,0
2023-10-19,Store_C,Electronics,546,24739.52,0
2023-10-19,Store_C,Groceries,389,2466.14,0
2023-10-20,Store_A,Apparel,354,6326.79,0
2023-10-20,Store_A,Electronics,629,28547.26,0
2023-10-20,Store_A,Groceries,446,2953.99,0
2023-10-20,Store_B,Apparel,292,5181.82,0
2023-10-20,Store_B,Electronics,449,20551.18,0
2023-10-20,Store_B,Groceries,372,2349.16,1
2023-10-20,Store_C,Apparel,311,5842.88,0
2023-10-20,Store_C,Electronics,457,20774.29,0
2023-10-20,Store_C,Groceries,365,2431.87,0
2023-10-21,Store_A,Apparel,324,5672.65,0
2023-10-21,Store_A,Electronics,474,21424.59,0
2023-10-21,Store_A,Groceries,390,2592.0,0
2023-10-21,Store_B,Apparel,263,4514.29,0
2023-10-21,Store_B,Electronics,333,15482.08,0
2023-10-21,Store_B,Groceries,414,2646.9,1
2023-10-21,Store_C,Apparel,317,5537.55,0
2023-10-21,Store_C,Electronics,383,18041.3,0
2023-10-21,Store_C,Groceries,360,2355.48,0
2023-10-22,Store_A,Apparel,303,5429.94,0
2023-10-22,Store_A,Electronics,509,22295.13,0
2023-10-22,Store_A,Groceries,400,2651.51,0
